timestamp,curah_hujan_mm_per_jam,ketinggian_muka_air_meter,debit_air_m3_per_detik
2025-11-08 17:40:00,0.0,2.02,5.71
2025-11-08 17:50:00,0.0,2.0,5.74
2025-11-08 18:00:00,0.0,1.98,5.8
2025-11-08 18:10:00,0.0,1.96,5.64
2025-11-08 18:20:00,0.0,1.94,5.51
2025-11-08 18:30:00,0.0,1.93,5.72
2025-11-08 18:40:00,0.0,1.91,5.65
2025-11-08 18:50:00,0.0,1.9,5.74
2025-11-08 19:00:00,0.0,1.88,5.85
2025-11-08 19:10:00,0.0,1.87,5.61
2025-11-08 19:20:00,0.0,1.86,5.65
2025-11-08 19:30:00,0.0,1.84,5.52
2025-11-08 19:40:00,0.0,1.83,5.32
2025-11-08 19:50:00,0.0,1.82,5.7
2025-11-08 20:00:00,0.0,1.8,5.6
2025-11-08 20:10:00,0.0,1.79,5.57
2025-11-08 20:20:00,0.0,1.78,5.6
2025-11-08 20:30:00,0.0,1.77,5.28
2025-11-08 20:40:00,0.0,1.76,5.19
2025-11-08 20:50:00,0.0,1.75,5.53
2025-11-08 21:00:00,0.0,1.74,5.31
2025-11-08 21:10:00,0.0,1.74,5.25
2025-11-08 21:20:00,0.0,1.73,5.19
2025-11-08 21:30:00,0.0,1.72,5.39
2025-11-08 21:40:00,0.0,1.72,5.16
2025-11-08 21:50:00,0.0,1.71,5.25
2025-11-08 22:00:00,0.0,1.7,5.23
2025-11-08 22:10:00,0.0,1.69,5.24
2025-11-08 22:20:00,0.0,1.69,5.46
2025-11-08 22:30:00,0.0,1.69,5.15
2025-11-08 22:40:00,0.0,1.68,5.24
2025-11-08 22:50:00,0.0,1.68,5.23
2025-11-08 23:00:00,0.0,1.68,5.18
2025-11-08 23:10:00,0.0,1.68,5.48
2025-11-08 23:20:00,0.0,1.67,5.24
2025-11-08 23:30:00,0.0,1.67,5.37
2025-11-08 23:40:00,0.0,1.67,5.4
2025-11-08 23:50:00,0.0,1.66,5.39
2025-11-09 00:00:00,0.0,1.66,5.49
2025-11-09 00:10:00,0.0,1.65,5.34
2025-11-09 00:20:00,0.0,1.65,5.18
2025-11-09 00:30:00,0.0,1.64,5.53
2025-11-09 00:40:00,0.0,1.64,5.45
2025-11-09 00:50:00,0.0,1.64,5.28
2025-11-09 01:00:00,0.0,1.64,5.41
2025-11-09 01:10:00,0.0,1.63,5.46
2025-11-09 01:20:00,0.0,1.64,5.27
2025-11-09 01:30:00,0.0,1.63,5.23
2025-11-09 01:40:00,0.0,1.64,5.29
2025-11-09 01:50:00,0.0,1.63,5.38
2025-11-09 02:00:00,0.0,1.63,5.21
2025-11-09 02:10:00,0.0,1.62,5.37
2025-11-09 02:20:00,0.0,1.62,5.13
2025-11-09 02:30:00,0.0,1.61,5.13
2025-11-09 02:40:00,0.0,1.61,5.34
2025-11-09 02:50:00,0.0,1.61,5.37
2025-11-09 03:00:00,0.0,1.61,5.45
2025-11-09 03:10:00,0.0,1.61,5.3
2025-11-09 03:20:00,0.0,1.61,5.3
2025-11-09 03:30:00,0.0,1.6,5.27
2025-11-09 03:40:00,0.0,1.6,5.29
2025-11-09 03:50:00,0.0,1.6,5.32
2025-11-09 04:00:00,0.0,1.59,5.22
2025-11-09 04:10:00,0.0,1.6,5.31
2025-11-09 04:20:00,0.0,1.59,5.18
2025-11-09 04:30:00,0.0,1.6,5.3
2025-11-09 04:40:00,0.0,1.6,5.43
2025-11-09 04:50:00,0.0,1.6,5.36
2025-11-09 05:00:00,0.0,1.6,5.38
2025-11-09 05:10:00,0.0,1.59,5.49
2025-11-09 05:20:00,0.0,1.6,5.46
2025-11-09 05:30:00,0.0,1.6,5.52
2025-11-09 05:40:00,0.0,1.6,5.27
2025-11-09 05:50:00,0.0,1.59,5.17
2025-11-09 06:00:00,0.0,1.59,5.06
2025-11-09 06:10:00,0.0,1.59,5.22
2025-11-09 06:20:00,0.0,1.59,5.15
2025-11-09 06:30:00,0.0,1.58,5.51
2025-11-09 06:40:00,0.0,1.58,5.38
2025-11-09 06:50:00,0.0,1.58,5.34
2025-11-09 07:00:00,0.0,1.59,5.25
2025-11-09 07:10:00,0.0,1.59,5.23
2025-11-09 07:20:00,0.0,1.59,5.16
2025-11-09 07:30:00,0.0,1.59,5.32
2025-11-09 07:40:00,0.0,1.59,5.44
2025-11-09 07:50:00,2.1,1.59,5.24
2025-11-09 08:00:00,4.2,1.61,5.52
2025-11-09 08:10:00,6.28,1.65,5.15
2025-11-09 08:20:00,8.34,1.72,5.29
2025-11-09 08:30:00,10.37,1.79,5.28
2025-11-09 08:40:00,12.36,1.88,5.58
2025-11-09 08:50:00,14.31,1.99,5.98
2025-11-09 09:00:00,16.21,2.11,6.33
2025-11-09 09:10:00,18.05,2.25,6.76
2025-11-09 09:20:00,19.83,2.39,7.3
2025-11-09 09:30:00,23.4,2.55,7.93
2025-11-09 09:40:00,26.9,2.73,8.96
2025-11-09 09:50:00,30.31,2.94,10.6
2025-11-09 10:00:00,33.63,3.18,12.32
2025-11-09 10:10:00,36.85,3.44,14.49
2025-11-09 10:20:00,39.97,3.72,17.76
2025-11-09 10:30:00,42.98,4.01,20.76
2025-11-09 10:40:00,45.86,4.32,25.08
2025-11-09 10:50:00,48.63,4.64,30.02
2025-11-09 11:00:00,51.27,4.97,35.33
2025-11-09 11:10:00,53.77,5.32,41.49
2025-11-09 11:20:00,56.14,5.67,48.62
2025-11-09 11:30:00,58.37,6.02,56.38
2025-11-09 11:40:00,60.45,6.39,65.13
2025-11-09 11:50:00,62.39,6.75,74.13
2025-11-09 12:00:00,64.18,7.12,84.1
2025-11-09 12:10:00,65.82,7.48,94.77
2025-11-09 12:20:00,67.31,7.85,106.22
2025-11-09 12:30:00,68.64,8.21,117.68
2025-11-09 12:40:00,69.82,8.57,130.22
2025-11-09 12:50:00,70.84,8.92,142.92
2025-11-09 13:00:00,71.72,9.27,156.27
2025-11-09 13:10:00,72.43,9.6,169.13
2025-11-09 13:20:00,73.0,9.92,182.54
2025-11-09 13:30:00,73.42,10.23,196.06
2025-11-09 13:40:00,73.69,10.54,209.56
2025-11-09 13:50:00,73.81,10.83,222.68
2025-11-09 14:00:00,73.79,11.1,235.88
2025-11-09 14:10:00,73.64,11.37,248.49
2025-11-09 14:20:00,73.34,11.62,260.99
2025-11-09 14:30:00,72.92,11.85,273.31
2025-11-09 14:40:00,72.37,12.07,284.81
2025-11-09 14:50:00,71.7,12.27,295.23
2025-11-09 15:00:00,70.91,12.45,305.04
2025-11-09 15:10:00,70.01,12.61,314.0
2025-11-09 15:20:00,69.0,12.76,322.48
2025-11-09 15:30:00,67.89,12.89,329.61
2025-11-09 15:40:00,66.69,13.01,336.38
2025-11-09 15:50:00,65.4,13.1,341.83
2025-11-09 16:00:00,64.03,13.18,346.51
2025-11-09 16:10:00,62.58,13.24,350.12
2025-11-09 16:20:00,61.07,13.28,352.34
2025-11-09 16:30:00,59.5,13.31,354.23
2025-11-09 16:40:00,59.97,13.32,354.65
2025-11-09 16:50:00,60.39,13.34,355.79
2025-11-09 17:00:00,60.75,13.36,356.99
2025-11-09 17:10:00,61.06,13.38,357.88
2025-11-09 17:20:00,61.32,13.4,359.19
2025-11-09 17:30:00,61.51,13.42,360.78
2025-11-09 17:40:00,61.65,13.45,362.4
2025-11-09 17:50:00,61.74,13.48,363.83
2025-11-09 18:00:00,61.77,13.5,365.57
2025-11-09 18:10:00,61.74,13.52,366.83
2025-11-09 18:20:00,61.65,13.54,367.73
2025-11-09 18:30:00,61.51,13.56,368.87
2025-11-09 18:40:00,61.32,13.57,369.66
2025-11-09 18:50:00,61.06,13.59,370.63
2025-11-09 19:00:00,60.75,13.6,371.61
2025-11-09 19:10:00,60.39,13.61,371.71
2025-11-09 19:20:00,59.97,13.62,372.57
2025-11-09 19:30:00,59.5,13.61,372.05
2025-11-09 19:40:00,58.97,13.61,372.1
2025-11-09 19:50:00,58.39,13.6,371.17
2025-11-09 20:00:00,57.75,13.58,370.21
2025-11-09 20:10:00,57.06,13.56,369.11
2025-11-09 20:20:00,56.32,13.53,367.09
2025-11-09 20:30:00,55.53,13.5,365.27
2025-11-09 20:40:00,54.69,13.46,363.35
2025-11-09 20:50:00,53.8,13.42,360.51
2025-11-09 21:00:00,52.86,13.37,357.27
2025-11-09 21:10:00,51.87,13.31,353.87
2025-11-09 21:20:00,50.83,13.25,350.1
2025-11-09 21:30:00,49.75,13.17,345.86
2025-11-09 21:40:00,48.62,13.08,340.9
2025-11-09 21:50:00,47.45,12.99,335.29
2025-11-09 22:00:00,46.23,12.9,330.13
2025-11-09 22:10:00,44.97,12.8,324.52
2025-11-09 22:20:00,43.67,12.69,318.55
2025-11-09 22:30:00,42.34,12.57,311.37
2025-11-09 22:40:00,40.96,12.44,304.44
2025-11-09 22:50:00,39.54,12.31,297.21
2025-11-09 23:00:00,38.09,12.17,289.52
2025-11-09 23:10:00,36.61,12.02,282.25
2025-11-09 23:20:00,35.09,11.87,274.07
2025-11-09 23:30:00,33.54,11.71,265.74
2025-11-09 23:40:00,31.95,11.54,257.43
2025-11-09 23:50:00,30.34,11.36,248.36
2025-11-10 00:00:00,28.7,11.18,239.34
2025-11-10 00:10:00,27.04,10.99,230.14
2025-11-10 00:20:00,25.35,10.79,220.98
2025-11-10 00:30:00,23.64,10.58,211.43
2025-11-10 00:40:00,21.9,10.37,201.6
2025-11-10 00:50:00,20.15,10.14,192.13
2025-11-10 01:00:00,18.38,9.92,182.57
2025-11-10 01:10:00,16.59,9.69,172.84
2025-11-10 01:20:00,14.78,9.45,163.11
2025-11-10 01:30:00,12.96,9.2,153.79
2025-11-10 01:40:00,11.13,8.95,144.15
2025-11-10 01:50:00,9.29,8.7,134.76
2025-11-10 02:00:00,7.44,8.44,125.53
2025-11-10 02:10:00,5.59,8.17,116.74
2025-11-10 02:20:00,3.73,7.9,107.62
2025-11-10 02:30:00,1.87,7.62,98.99
2025-11-10 02:40:00,0.0,7.34,90.7
2025-11-10 02:50:00,0.0,7.06,82.49
2025-11-10 03:00:00,0.0,6.78,74.85
2025-11-10 03:10:00,0.0,6.52,68.48
2025-11-10 03:20:00,0.0,6.28,62.27
2025-11-10 03:30:00,0.0,6.04,56.54
2025-11-10 03:40:00,0.0,5.82,51.92
2025-11-10 03:50:00,0.0,5.61,47.3
2025-11-10 04:00:00,0.0,5.41,43.28
2025-11-10 04:10:00,0.0,5.21,39.63
2025-11-10 04:20:00,0.0,5.03,36.25
2025-11-10 04:30:00,0.0,4.86,33.59
2025-11-10 04:40:00,0.0,4.7,30.86
2025-11-10 04:50:00,0.0,4.54,28.33
2025-11-10 05:00:00,0.0,4.4,26.46
2025-11-10 05:10:00,0.0,4.26,24.42
2025-11-10 05:20:00,0.0,4.12,22.54
2025-11-10 05:30:00,0.0,3.99,20.86
2025-11-10 05:40:00,0.0,3.87,19.33
2025-11-10 05:50:00,0.0,3.76,18.27
2025-11-10 06:00:00,0.0,3.65,16.82
2025-11-10 06:10:00,0.0,3.55,15.65
2025-11-10 06:20:00,0.0,3.45,14.86
2025-11-10 06:30:00,0.0,3.36,13.86
2025-11-10 06:40:00,0.0,3.27,13.01
2025-11-10 06:50:00,0.0,3.19,12.33
2025-11-10 07:00:00,0.0,3.11,11.91
2025-11-10 07:10:00,0.0,3.03,11.33
2025-11-10 07:20:00,0.0,2.95,10.73
2025-11-10 07:30:00,0.0,2.89,10.05
2025-11-10 07:40:00,0.0,2.82,9.49
2025-11-10 07:50:00,0.0,2.76,9.06
2025-11-10 08:00:00,0.0,2.71,8.76
2025-11-10 08:10:00,0.0,2.65,8.8
2025-11-10 08:20:00,0.0,2.6,8.24
2025-11-10 08:30:00,0.0,2.55,8.11
2025-11-10 08:40:00,0.0,2.5,7.86
2025-11-10 08:50:00,0.0,2.45,7.43
2025-11-10 09:00:00,0.0,2.41,7.33
2025-11-10 09:10:00,0.0,2.37,7.03
2025-11-10 09:20:00,0.0,2.33,7.11
2025-11-10 09:30:00,0.0,2.29,7.02
2025-11-10 09:40:00,0.0,2.26,6.93
2025-11-10 09:50:00,0.0,2.22,6.68
2025-11-10 10:00:00,0.0,2.19,6.42
2025-11-10 10:10:00,0.0,2.17,6.23
2025-11-10 10:20:00,0.0,2.14,6.44
2025-11-10 10:30:00,0.0,2.12,5.97
2025-11-10 10:40:00,0.0,2.09,6.27
2025-11-10 10:50:00,0.0,2.07,6.19
2025-11-10 11:00:00,0.0,2.04,6.11
2025-11-10 11:10:00,0.0,2.02,5.86
2025-11-10 11:20:00,0.0,1.99,5.89
2025-11-10 11:30:00,0.0,1.98,5.92
2025-11-10 11:40:00,0.0,1.95,5.67
2025-11-10 11:50:00,0.0,1.93,5.71
2025-11-10 12:00:00,0.0,1.91,5.54
2025-11-10 12:10:00,0.0,1.9,5.48
2025-11-10 12:20:00,0.0,1.89,5.52
2025-11-10 12:30:00,0.0,1.88,5.74
2025-11-10 12:40:00,0.0,1.87,5.39
2025-11-10 12:50:00,0.0,1.85,5.49
2025-11-10 13:00:00,0.0,1.84,5.54
2025-11-10 13:10:00,0.0,1.83,5.56
2025-11-10 13:20:00,0.0,1.81,5.68
2025-11-10 13:30:00,0.0,1.81,5.32
2025-11-10 13:40:00,0.0,1.8,5.24
2025-11-10 13:50:00,0.0,1.78,5.46
2025-11-10 14:00:00,0.0,1.77,5.6
2025-11-10 14:10:00,0.0,1.77,5.55
2025-11-10 14:20:00,0.0,1.75,5.37
2025-11-10 14:30:00,0.0,1.75,5.29
2025-11-10 14:40:00,0.0,1.75,5.53
2025-11-10 14:50:00,0.0,1.74,5.47
2025-11-10 15:00:00,0.0,1.73,5.38
2025-11-10 15:10:00,0.0,1.73,5.38
2025-11-10 15:20:00,0.0,1.73,5.43
2025-11-10 15:30:00,0.0,1.71,5.16
2025-11-10 15:40:00,0.0,1.71,5.37
2025-11-10 15:50:00,0.0,1.7,5.36
2025-11-10 16:00:00,0.0,1.69,5.22
2025-11-10 16:10:00,0.0,1.69,5.22
2025-11-10 16:20:00,3.18,1.68,5.15
2025-11-10 16:30:00,6.36,1.71,5.39
2025-11-10 16:40:00,9.53,1.77,5.3
2025-11-10 16:50:00,12.68,1.86,5.6
2025-11-10 17:00:00,15.81,1.97,6.02
2025-11-10 17:10:00,18.92,2.11,6.33
2025-11-10 17:20:00,21.99,2.28,6.57
2025-11-10 17:30:00,25.02,2.47,7.72
2025-11-10 17:40:00,28.02,2.67,8.72
2025-11-10 17:50:00,30.97,2.9,10.19
2025-11-10 18:00:00,33.86,3.14,12.13
2025-11-10 18:10:00,36.7,3.4,14.45
2025-11-10 18:20:00,39.48,3.68,17.01
2025-11-10 18:30:00,42.19,3.97,20.27
2025-11-10 18:40:00,44.84,4.27,24.54
2025-11-10 18:50:00,47.41,4.59,29.06
2025-11-10 19:00:00,49.9,4.91,34.57
2025-11-10 19:10:00,52.3,5.25,40.56
2025-11-10 19:20:00,54.62,5.59,47.05
2025-11-10 19:30:00,56.85,5.94,54.57
2025-11-10 19:40:00,58.98,6.29,62.59
2025-11-10 19:50:00,61.02,6.64,71.27
2025-11-10 20:00:00,62.95,7.0,80.79
2025-11-10 20:10:00,64.78,7.36,91.09
2025-11-10 20:20:00,66.5,7.71,101.98
2025-11-10 20:30:00,68.11,8.07,113.33
2025-11-10 20:40:00,69.61,8.42,125.33
2025-11-10 20:50:00,70.99,8.78,137.79
2025-11-10 21:00:00,72.26,9.14,151.12
2025-11-10 21:10:00,73.4,9.48,164.78
2025-11-10 21:20:00,74.42,9.82,178.28
2025-11-10 21:30:00,75.32,10.16,192.76
2025-11-10 21:40:00,76.09,10.48,206.8
2025-11-10 21:50:00,76.73,10.8,221.64
2025-11-10 22:00:00,77.25,11.11,236.05
2025-11-10 22:10:00,77.64,11.4,250.25
2025-11-10 22:20:00,77.9,11.69,264.81
2025-11-10 22:30:00,78.03,11.96,278.74
2025-11-10 22:40:00,78.03,12.22,292.56
2025-11-10 22:50:00,77.9,12.47,306.18
2025-11-10 23:00:00,77.64,12.71,319.0
2025-11-10 23:10:00,77.25,12.93,332.05
2025-11-10 23:20:00,76.73,13.14,343.87
2025-11-10 23:30:00,76.09,13.33,355.19
2025-11-10 23:40:00,75.32,13.51,365.44
2025-11-10 23:50:00,74.42,13.66,375.04
2025-11-11 00:00:00,73.4,13.81,383.73
2025-11-11 00:10:00,72.26,13.93,391.36
2025-11-11 00:20:00,70.99,14.03,397.92
2025-11-11 00:30:00,69.61,14.12,402.98
2025-11-11 00:40:00,68.11,14.19,407.76
2025-11-11 00:50:00,66.5,14.25,411.31
2025-11-11 01:00:00,64.78,14.28,413.21
2025-11-11 01:10:00,62.95,14.3,414.58
2025-11-11 01:20:00,61.02,14.29,414.29
2025-11-11 01:30:00,58.98,14.27,412.88
2025-11-11 01:40:00,56.85,14.23,410.14
2025-11-11 01:50:00,54.62,14.16,406.28
2025-11-11 02:00:00,52.3,14.08,400.86
2025-11-11 02:10:00,49.9,13.98,394.66
2025-11-11 02:20:00,47.41,13.85,387.06
2025-11-11 02:30:00,44.84,13.72,378.39
2025-11-11 02:40:00,42.19,13.56,369.08
2025-11-11 02:50:00,39.48,13.39,358.55
2025-11-11 03:00:00,36.7,13.19,347.02
2025-11-11 03:10:00,33.86,12.98,334.8
2025-11-11 03:20:00,30.97,12.75,321.51
2025-11-11 03:30:00,28.02,12.51,308.13
2025-11-11 03:40:00,25.02,12.24,293.57
2025-11-11 03:50:00,21.99,11.95,278.56
2025-11-11 04:00:00,18.92,11.66,263.19
2025-11-11 04:10:00,15.81,11.34,247.41
2025-11-11 04:20:00,12.68,11.01,231.31
2025-11-11 04:30:00,9.53,10.67,215.41
2025-11-11 04:40:00,6.36,10.31,199.4
2025-11-11 04:50:00,3.18,9.94,183.45
2025-11-11 05:00:00,0.0,9.55,167.49
2025-11-11 05:10:00,0.0,9.15,151.6
2025-11-11 05:20:00,0.0,8.77,137.48
2025-11-11 05:30:00,0.0,8.41,124.65
2025-11-11 05:40:00,0.0,8.07,113.39
2025-11-11 05:50:00,0.0,7.75,103.07
2025-11-11 06:00:00,0.0,7.44,93.6
2025-11-11 06:10:00,0.0,7.15,85.11
2025-11-11 06:20:00,0.0,6.86,77.4
2025-11-11 06:30:00,0.0,6.6,70.14
2025-11-11 06:40:00,0.0,6.35,63.79
2025-11-11 06:50:00,0.0,6.11,58.49
2025-11-11 07:00:00,0.0,5.88,53.3
2025-11-11 07:10:00,0.0,5.67,48.69
2025-11-11 07:20:00,0.0,5.47,44.58
2025-11-11 07:30:00,0.0,5.28,41.0
2025-11-11 07:40:00,0.0,5.09,37.53
2025-11-11 07:50:00,0.0,4.91,34.13
2025-11-11 08:00:00,0.0,4.74,31.56
2025-11-11 08:10:00,0.0,4.58,29.13
2025-11-11 08:20:00,0.0,4.43,26.45
2025-11-11 08:30:00,0.0,4.28,24.54
2025-11-11 08:40:00,0.0,4.15,22.85
2025-11-11 08:50:00,0.0,4.02,21.29
2025-11-11 09:00:00,0.0,3.9,19.7
2025-11-11 09:10:00,0.0,3.79,18.48
2025-11-11 09:20:00,0.0,3.68,17.18
2025-11-11 09:30:00,0.0,3.58,15.78
2025-11-11 09:40:00,0.0,3.48,14.79
2025-11-11 09:50:00,0.0,3.38,13.9
2025-11-11 10:00:00,0.0,3.3,13.25
2025-11-11 10:10:00,0.0,3.22,12.44
2025-11-11 10:20:00,0.0,3.14,11.9
2025-11-11 10:30:00,0.0,3.06,11.15
2025-11-11 10:40:00,0.0,2.98,10.69
2025-11-11 10:50:00,0.0,2.91,10.36
2025-11-11 11:00:00,0.0,2.85,9.94
2025-11-11 11:10:00,0.0,2.79,9.21
2025-11-11 11:20:00,0.0,2.73,8.95
2025-11-11 11:30:00,0.0,2.67,8.82
2025-11-11 11:40:00,0.0,2.62,8.16
2025-11-11 11:50:00,0.0,2.57,7.94
2025-11-11 12:00:00,0.0,2.52,7.79
2025-11-11 12:10:00,0.0,2.48,7.41
2025-11-11 12:20:00,0.0,2.44,7.31
2025-11-11 12:30:00,0.0,2.39,7.01
2025-11-11 12:40:00,0.0,2.35,7.03
2025-11-11 12:50:00,0.0,2.32,7.08
2025-11-11 13:00:00,0.0,2.29,6.83
2025-11-11 13:10:00,0.0,2.25,6.7
2025-11-11 13:20:00,0.0,2.22,6.38
2025-11-11 13:30:00,0.0,2.18,6.29
2025-11-11 13:40:00,0.0,2.15,6.39
2025-11-11 13:50:00,0.0,2.13,6.02
2025-11-11 14:00:00,0.0,2.1,6.36
2025-11-11 14:10:00,0.0,2.08,6.02
2025-11-11 14:20:00,0.0,2.05,5.85
2025-11-11 14:30:00,0.0,2.03,5.84
2025-11-11 14:40:00,0.0,2.01,6.05
2025-11-11 14:50:00,0.0,1.99,5.73
2025-11-11 15:00:00,0.0,1.97,5.68
2025-11-11 15:10:00,0.0,1.96,5.78
2025-11-11 15:20:00,0.0,1.94,5.91
2025-11-11 15:30:00,0.0,1.92,5.44
2025-11-11 15:40:00,0.0,1.9,5.41
2025-11-11 15:50:00,0.0,1.89,5.52
2025-11-11 16:00:00,0.0,1.88,5.78
2025-11-11 16:10:00,0.0,1.86,5.5
2025-11-11 16:20:00,0.0,1.85,5.48
2025-11-11 16:30:00,0.0,1.84,5.34
2025-11-11 16:40:00,0.0,1.83,5.49
2025-11-11 16:50:00,0.0,1.81,5.46
2025-11-11 17:00:00,0.0,1.8,5.27
2025-11-11 17:10:00,0.0,1.79,5.28
2025-11-11 17:20:00,0.0,1.78,5.62
2025-11-11 17:30:00,0.0,1.77,5.53
2025-11-11 17:40:00,0.0,1.76,5.55
2025-11-11 17:50:00,0.0,1.75,5.55
2025-11-11 18:00:00,0.0,1.75,5.53
2025-11-11 18:10:00,0.0,1.74,5.38
2025-11-11 18:20:00,0.0,1.73,5.6
2025-11-11 18:30:00,0.0,1.72,5.27
2025-11-11 18:40:00,0.0,1.72,5.39
2025-11-11 18:50:00,0.0,1.71,5.26
2025-11-11 19:00:00,0.0,1.71,5.47
2025-11-11 19:10:00,0.0,1.71,5.4
2025-11-11 19:20:00,0.0,1.7,5.5
2025-11-11 19:30:00,0.0,1.7,5.32
2025-11-11 19:40:00,0.0,1.69,5.49
2025-11-11 19:50:00,0.0,1.69,5.47
2025-11-11 20:00:00,0.0,1.69,5.3
2025-11-11 20:10:00,0.0,1.68,5.17
2025-11-11 20:20:00,0.0,1.68,5.46
2025-11-11 20:30:00,0.0,1.67,5.41
2025-11-11 20:40:00,0.0,1.67,5.47
2025-11-11 20:50:00,0.0,1.66,5.34
2025-11-11 21:00:00,0.0,1.66,5.39
2025-11-11 21:10:00,0.0,1.65,5.16
2025-11-11 21:20:00,0.0,1.65,5.17
2025-11-11 21:30:00,2.28,1.65,5.46
2025-11-11 21:40:00,4.56,1.67,5.48
2025-11-11 21:50:00,6.83,1.72,5.46
2025-11-11 22:00:00,9.1,1.78,5.46
2025-11-11 22:10:00,11.37,1.86,5.67
2025-11-11 22:20:00,13.62,1.97,5.59
2025-11-11 22:30:00,15.86,2.09,6.1
2025-11-11 22:40:00,18.09,2.22,6.63
2025-11-11 22:50:00,20.3,2.37,7.21
2025-11-11 23:00:00,22.5,2.53,7.91
2025-11-11 23:10:00,24.67,2.71,8.73
2025-11-11 23:20:00,26.83,2.9,10.39
2025-11-11 23:30:00,28.96,3.1,11.53
2025-11-11 23:40:00,31.07,3.32,13.64
2025-11-11 23:50:00,33.16,3.54,15.68
2025-11-12 00:00:00,35.22,3.77,18.36
2025-11-12 00:10:00,37.24,4.02,21.26
2025-11-12 00:20:00,39.24,4.27,24.14
2025-11-12 00:30:00,41.2,4.53,28.2
2025-11-12 00:40:00,43.13,4.79,32.15
2025-11-12 00:50:00,45.03,5.07,37.02
2025-11-12 01:00:00,46.89,5.35,42.15
2025-11-12 01:10:00,48.7,5.62,47.98
2025-11-12 01:20:00,50.48,5.91,53.66
2025-11-12 01:30:00,52.22,6.2,60.32
2025-11-12 01:40:00,53.91,6.5,67.57
2025-11-12 01:50:00,55.56,6.79,75.38
2025-11-12 02:00:00,57.16,7.09,83.34
2025-11-12 02:10:00,58.71,7.39,92.16
2025-11-12 02:20:00,60.22,7.68,100.59
2025-11-12 02:30:00,61.67,7.98,110.1
2025-11-12 02:40:00,63.07,8.28,119.85
2025-11-12 02:50:00,64.43,8.57,130.22
2025-11-12 03:00:00,65.72,8.87,141.16
2025-11-12 03:10:00,66.97,9.16,152.17
2025-11-12 03:20:00,68.15,9.45,163.64
2025-11-12 03:30:00,69.29,9.75,175.06
2025-11-12 03:40:00,70.36,10.04,187.17
2025-11-12 03:50:00,71.37,10.31,199.22
2025-11-12 04:00:00,72.33,10.59,211.62
2025-11-12 04:10:00,73.22,10.86,224.65
2025-11-12 04:20:00,74.06,11.13,237.38
2025-11-12 04:30:00,74.83,11.39,250.13
2025-11-12 04:40:00,75.54,11.65,262.91
2025-11-12 04:50:00,76.19,11.9,275.96
2025-11-12 05:00:00,76.78,12.14,288.51
2025-11-12 05:10:00,77.3,12.39,301.44
2025-11-12 05:20:00,77.76,12.62,314.5
2025-11-12 05:30:00,78.15,12.85,327.31
2025-11-12 05:40:00,78.48,13.07,339.77
2025-11-12 05:50:00,78.74,13.28,352.26
2025-11-12 06:00:00,78.93,13.48,364.14
2025-11-12 06:10:00,79.07,13.67,375.61
2025-11-12 06:20:00,79.13,13.86,386.95
2025-11-12 06:30:00,79.13,14.03,397.77
2025-11-12 06:40:00,79.07,14.2,408.09
2025-11-12 06:50:00,78.93,14.36,418.54
2025-11-12 07:00:00,78.74,14.51,428.54
2025-11-12 07:10:00,78.48,14.65,437.27
2025-11-12 07:20:00,78.15,14.78,446.13
2025-11-12 07:30:00,77.76,14.9,454.17
2025-11-12 07:40:00,77.3,15.01,461.67
2025-11-12 07:50:00,76.78,15.11,468.87
2025-11-12 08:00:00,76.19,15.21,475.04
2025-11-12 08:10:00,75.54,15.29,480.94
2025-11-12 08:20:00,74.83,15.36,485.67
2025-11-12 08:30:00,74.06,15.42,489.57
2025-11-12 08:40:00,73.22,15.47,493.22
2025-11-12 08:50:00,72.33,15.51,496.27
2025-11-12 09:00:00,71.37,15.54,498.03
2025-11-12 09:10:00,70.36,15.55,498.81
2025-11-12 09:20:00,69.29,15.56,499.35
2025-11-12 09:30:00,68.15,15.56,499.21
2025-11-12 09:40:00,66.97,15.54,498.11
2025-11-12 09:50:00,65.72,15.51,496.1
2025-11-12 10:00:00,64.43,15.47,493.22
2025-11-12 10:10:00,63.07,15.42,489.77
2025-11-12 10:20:00,61.67,15.36,485.06
2025-11-12 10:30:00,60.22,15.29,480.41
2025-11-12 10:40:00,58.71,15.21,475.17
2025-11-12 10:50:00,57.16,15.11,468.38
2025-11-12 11:00:00,55.56,15.01,461.4
2025-11-12 11:10:00,53.91,14.9,454.26
2025-11-12 11:20:00,52.22,14.77,445.89
2025-11-12 11:30:00,50.48,14.64,436.67
2025-11-12 11:40:00,48.7,14.49,427.42
2025-11-12 11:50:00,46.89,14.33,417.04
2025-11-12 12:00:00,45.03,14.16,406.09
2025-11-12 12:10:00,43.13,13.99,395.34
2025-11-12 12:20:00,41.2,13.8,383.42
2025-11-12 12:30:00,39.24,13.59,371.03
2025-11-12 12:40:00,37.24,13.38,358.19
2025-11-12 12:50:00,35.22,13.16,345.16
2025-11-12 13:00:00,33.16,12.94,332.38
2025-11-12 13:10:00,31.07,12.7,318.74
2025-11-12 13:20:00,28.96,12.45,305.07
2025-11-12 13:30:00,26.83,12.2,291.59
2025-11-12 13:40:00,24.67,11.94,277.87
2025-11-12 13:50:00,22.5,11.67,263.49
2025-11-12 14:00:00,20.3,11.39,249.97
2025-11-12 14:10:00,18.09,11.1,235.8
2025-11-12 14:20:00,15.86,10.81,222.28
2025-11-12 14:30:00,13.62,10.51,208.1
